65.728	55.987	66.083	56.238	65.4	56	58.1028
93.928	75.987	94.483	76.038	93.6	75.2	79.3422
54.728	53.587	54.883	54.038	54.2	53.6	56.0606
57.128	46.387	57.683	46.838	56.2	46	48.7085
63.328	49.587	63.683	50.038	62.8	49.4	51.9761
45.928	54.787	46.283	55.038	45.6	54.8	56.8774
62.128	56.587	62.283	56.838	61.6	56.4	57.2859
60.928	61.387	61.483	61.838	60.8	61	64.2296
71.528	56.187	72.283	56.238	71.2	55.8	58.5113
72.928	55.987	73.283	56.238	72.4	55.8	58.5113
61.528	57.187	62.083	57.238	61.2	57.2	59.3281
90.928	51.587	91.683	51.638	90.6	51	53.6098
46.128	79.987	46.483	80.438	46	80	83.0182
63.528	56.787	63.683	57.038	63	56.4	59.3281
60.928	50.787	61.283	50.838	60.4	50.8	52.793
67.328	54.387	67.683	54.638	66.2	53.4	113.244
86.528	96.187	87.483	96.238	87	95.4	99.3562
74.928	72.987	75.483	73.238	74.6667	72.6	75.6662
71.128	58.187	71.683	58.438	70.8	57.8	60.5535
43.128	53.387	43.283	53.638	42.6	53.4	75.2577
72.928	53.787	73.683	54.038	72.4	53.6	55.6521
45.728	69.987	46.083	70.638	45.8	70.2	72.807
63.328	62.987	63.883	63.238	63	62.6	65.8633
49.328	38.787	49.683	38.838	49.2	38.8	40.131
46.928	69.587	47.083	70.238	46.8	69.8	80.5676
60.928	51.187	61.083	51.238	60.2	51	53.2014
81.328	45.987	81.883	46.038	81	45.4	48.3
96.928	46.587	97.283	46.438	96.2	45.8	48.7085
79.528	48.987	79.883	49.038	78.8	48.6	51.1591
50.128	54.787	50.683	55.238	50	54.8	56.8774
52.528	51.787	52.683	52.238	52.2	52	53.6098
55.528	46.787	55.883	47.238	55.2	46.8	48.3
67.528	63.387	67.883	63.838	67.2	63.2	66.2718
45.728	58.187	46.083	58.438	45.2	58.2	60.5535
73.128	57.987	73.683	58.238	72.8	57.8	61.3704
75.328	55.187	75.883	55.438	74.8	54.8	72.807
60.928	55.187	61.083	55.438	60.4	55	57.2859
51.728	59.187	51.883	59.638	51.6	59.2	61.3704
64.528	90.187	65.083	90.638	64.6	90	94.4548
44.528	81.187	45.083	81.838	44.6	81.4	84.652
67.728	57.187	68.283	57.438	67.4	56.8	59.7366
55.328	30.987	55.683	30.438	54.6	30.6	31.1451
89.328	79.587	95.683	79.438	94.6	78.6	81.7929
77.128	77.787	77.883	78.038	77	77.4	80.5676
63.728	61.587	64.283	61.838	63.6	61.2	64.2296
64.528	47.787	64.683	47.838	63.8	47.4	49.5254
78.728	59.187	79.083	59.438	78	58.8	61.7789
62.728	55.187	63.283	55.438	62.6	55	57.6944
82.728	46.187	82.883	46.438	81.8	46	48.7085
58.528	53.587	59.083	53.838	58	53.4	55.6521
85.328	5.187	85.483	5.438	84	4.8	70.3563
73.928	84.987	74.483	85.238	73.8	84.6	87.9196
74.328	67.587	74.883	68.038	74	67.2	70.3563
59.928	52.587	58.683	54.038	57.8	53.8	56.0606
69.528	58.387	70.083	58.838	69.95	57.2	60.962
72.528	50.787	76.083	52.038	75.2	51.4	54.4268
67.528	56.787	68.083	57.238	67.2	56.6	59.3281
66.928	46.387	67.083	46.638	66.2	46.2	48.3
70.528	47.987	70.683	48.038	70.1333	48	50.3423
45.328	55.987	45.683	56.438	45	56.2	58.1028
52.528	64.787	52.683	65.038	52.2	64.6	67.4971
49.928	38.587	50.283	38.838	49.6	38.6	40.131
41.728	52.987	41.683	53.438	41.2	53.2	55.2437
51.728	29.987	51.883	30.238	50.8	30.4	31.1451
64.928	53.987	65.283	54.238	64.6	54	54.8352
93.528	91.387	94.083	91.638	93.6	90.8	94.4548
71.328	58.787	71.883	59.038	71	58.6	60.962
75.928	45.587	76.083	45.638	75.4	45.2	48.3
48.928	56.787	49.083	57.038	48.8	57	58.9197
73.528	52.387	74.083	52.438	72.8	52.2	54.8352
77.928	54.787	78.483	55.038	77.2	54.2	56.469
80.928	13.987	80.883	14.438	80	13.2	16.8493
60.928	51.987	61.283	52.438	60.4	51.8	54.0183
45.328	56.987	45.883	57.638	45.2	57.2	59.3281
60.528	52.587	60.483	52.838	60	52.4	54.4268
63.328	68.587	64.083	69.038	63.2	68.4	71.5816
53.128	55.787	53.283	54.278	52.8	55.8	58.5113
51.128	58.387	51.483	58.838	50.8	58.6	60.5535
62.528	55.387	62.883	55.438	62	55.2	57.6944
75.728	88.387	76.283	88.438	75.6	87.8	91.5957
85.528	66.387	86.083	66.438	85.2	65.8	69.131
64.728	48.387	65.083	48.438	64.2	48.2	49.9338
75.528	61.387	76.083	61.638	75.4	61.2	63.8211
74.528	43.387	74.683	43.438	73.8	43.2	44.2155
66.328	62.187	66.883	62.438	66	62	64.638
73.528	61.587	73.883	61.838	73.2	61.4	92.821
63.928	61.187	64.083	61.238	63.6	61	63.4127
93.328	50.187	93.883	50.038	92.6	49.6	52.3845
75.328	15.387	75.483	15.438	74	15.2	16.8493
53.528	53.187	53.883	53.438	53	53.4	55.6521
54.328	90.187	54.883	90.238	54.6	90	92.821
84.928	61.587	85.483	61.438	84.4	61	63.0042
60.528	61.987	60.683	62.438	60.2	61.8	64.638
64.728	51.987	64.883	52.238	64.2	51.8	54.0183
63.528	83.787	63.683	84.038	63.6	83.6	87.1028
75.728	55.387	76.083	55.638	75.2	55	57.6944
50.7947	68.387	50.883	69.038	50.4	68.6	71.1732
90.128	49.987	90.883	50.038	89.4	49.4	52.3845
63.128	61.387	63.483	61.638	62.6	61	64.638
66.528	58.187	66.883	58.438	66	58	60.5535
61.528	50.587	62.083	50.438	61.2	50	52.793
59.528	69.787	59.883	69.638	59.4	69.4	72.3985
62.328	89.987	63.083	90.638	62.6	89.8	93.638
98.928	45.587	99.283	45.638	98.2	44.8	48.3
52.528	79.387	53.083	79.438	52.6	79.4	81.7929
95.328	43.387	96.083	43.238	94.2	42.6	45.0324
63.928	58.387	64.683	58.438	63.6	58	60.5535
85.328	63.187	85.683	63.238	84.8	63	66.2718
98.328	79.187	99.483	78.838	96.8	75.1333	80.976
44.328	49.987	44.483	50.438	44.2	50.4	51.5676
79.728	46.787	80.083	46.838	79.2	46.4	49.1169
58.528	60.787	58.883	61.038	58.2	60.6	63.0042
40.928	16.787	40.883	17.238	39.8	17	18.0747
53.8671	56.787	49.283	55.038	48.8	54.6	56.8774
40.328	56.987	40.483	57.238	40	57	59.3281
83.928	49.187	84.483	49.238	83.4	48.8	51.1591
62.728	52.587	63.083	52.838	62.2	52.4	54.8352
48.728	52.187	48.683	52.638	48	52.4	54.0183
40.128	50.387	40.283	50.638	39.8	50.8	52.3845
43.328	60.387	43.283	60.638	42.8	60.4	63.0042
77.328	82.187	78.283	82.238	77.2	81.6	84.6521
78.528	45.387	78.683	45.438	77.8	45.2	47.4831
53.728	51.587	53.883	51.838	53.2	51.6	53.6098
70.528	64.787	70.883	65.038	69.8	64.2	67.4972
59.928	74.787	60.483	75.038	59.8	74.6	77.7084
42.928	77.387	43.483	77.838	42.8	77.2	80.5676
39.928	36.787	40.083	37.038	39.4	37	38.0887
85.728	54.187	86.083	54.038	85	53.8	56.469
95.528	91.787	96.083	91.838	95.4	91	94.8633
54.528	69.587	55.083	69.838	54.4	69.6	71.9901
60.128	78.987	60.483	79.438	60.2	78.8	84.2436
81.328	59.587	81.883	59.438	80.8	59	62.1873
71.528	51.987	71.883	52.238	71	52	54.0183
41.728	81.787	42.083	82.238	41.6	82	85.4689
76.528	51.587	77.083	51.638	76	51.2	53.6098
60.728	53.987	61.083	54.438	60.2	53.8	56.469
64.528	78.987	65.283	79.038	64.6	78.6	81.7929
52.728	47.787	52.883	48.238	52.4	47.8	49.9338
51.328	54.587	51.483	54.838	50.8	54.6	56.8774
43.128	51.787	43.283	52.238	42.8	51.8	53.6098
79.928	54.987	80.283	55.038	80.6	54.2	57.2859
50.7947	55.187	51.083	55.638	50.4	55.2	57.6944
73.128	84.787	73.883	85.038	73.4	84.4	87.5112
69.528	31.987	69.683	32.038	68.8	31.6	33.5958
91.328	54.187	91.883	54.238	90.8	53.6	56.469
87.328	45.787	87.683	46.038	86.8	45.2	48.3
52.128	53.787	52.483	54.038	51.8	53.8	56.0606
55.128	52.787	55.483	53.038	55	52.8	54.8352
68.528	56.587	68.883	56.838	68.2	56.4	58.9197
79.328	44.387	79.683	44.638	78.6	43.8	44.6239
58.128	59.787	58.483	60.038	57.6	59.6	65.0464
50.028	40.187	50.483	40.438	49.6	40.4	41.7648
51.328	53.787	51.683	54.238	50.8	54.2	56.0606
74.328	49.387	74.683	49.438	73.8	49	51.1591
43.528	58.787	43.683	59.238	43.2	58.8	60.962
98.528	50.387	99.083	50.238	97.8	49.4	52.3845
67.128	51.587	67.483	51.638	66.6	51.4	53.6098
93.528	61.787	94.083	61.838	93	61	64.638
78.928	96.587	79.883	96.638	79.2	96	99.3562
54.128	58.187	54.483	58.438	53.8	58.2	41.7648
51.528	49.387	51.683	49.638	50.8	49.4	51.1591
56.728	54.787	56.883	55.238	56.4	55	57.2859
60.128	50.187	60.683	50.438	59.8	49.8	51.5676
76.528	16.587	76.883	16.438	75.4	16.2	17.6662
63.728	51.587	63.883	50.438	63.8	51.8	54.0183
54.928	71.187	55.283	71.838	54.8	71.2	69.9478
99.328	60.787	99.483	59.238	98.8	59.8	63.4127
52.928	51.787	54.083	52.438	53.4	52	54.0183
81.528	72.787	81.883	72.838	81.2	72	75.6662
51.328	56.587	51.683	57.038	50.8	56.8	58.9197
58.128	17.587	58.083	17.638	57.2	17.8	23.793
60.328	42.387	60.483	42.238	59.8	42.2	41.7648
78.328	51.587	78.883	51.838	77.8	51.2	54.4268
77.528	38.387	77.883	38.238	76.6	37.8	39.3141
77.128	69.587	77.483	69.838	77.2	69.2	72.3985
82.528	61.387	82.683	62.038	81.8	61.2	64.2296
81.128	80.987	81.883	81.238	81	80.6	89.145
85.528	38.987	86.083	38.838	85	38.6	40.9479
72.928	76.187	73.683	76.238	73.2	75.8	77.7084
52.328	49.387	52.483	49.638	51.8	49.4	51.1591
59.728	36.387	59.683	36.638	58.8	36.4	37.6803
49.328	18.787	49.283	18.838	48.4	18.8	19.3
52.528	80.187	52.883	80.838	52.8	80.2	83.4267
52.128	54.187	52.483	54.438	52	54.4	56.469
95.328	40.787	96.483	40.038	94.2	40.6	41.7648
74.728	68.787	75.083	68.638	74	68.2	71.1732
78.928	74.587	79.483	74.638	78.6	74.2	77.2999
74.528	54.587	74.883	54.438	73.8	54.2	56.8774
78.328	54.187	78.883	54.238	80.8	51.9273	56.0606
66.728	63.187	66.883	63.638	66.4	62.8	65.8633
51.528	52.387	51.483	52.638	51.2	52.6	54.8352
67.928	75.787	68.283	75.838	68	75.6	78.1169
69.128	58.387	69.483	58.438	68.8	58	60.5535
52.328	93.987	53.083	94.438	52.8	94	97.7225
66.728	55.187	67.283	55.238	66.2	55	57.2859
84.528	68.987	85.283	69.238	84.2	68.6	71.5816
75.328	41.587	75.683	41.438	74.4	41.2	43.3986
55.528	53.987	55.683	54.238	55	53.8	56.0606
48.128	76.587	48.683	76.838	48.4	76.8	79.7507
89.528	55.187	90.083	55.238	89	54.4	58.1028
54.328	25.187	54.083	25.238	53.4	25.6	26.2437
52.728	48.587	52.883	48.838	52.2	48.6	50.3423
50.928	68.787	50.883	69.038	50.4	68.4	71.5816
52.328	50.987	52.483	51.438	51.8	51	52.793
50.2994	48.187	50.883	48.838	50	48.6	50.3423
0.128	23.387	64.483	63.238	41.8	52.8	65.4549
55.928	48.787	56.083	49.038	55.2	48.8	50.7507
54.528	91.187	55.283	91.038	55	91.4	93.638
88.728	62.787	89.083	62.638	88.4	62	65.0464
59.728	58.387	60.083	58.438	59.2	58.4	60.962
62.928	64.787	63.283	65.238	62.6	64.8	67.4971
47.528	51.787	47.883	52.038	47	51.8	53.6098
82.128	73.587	82.683	73.838	82	73.2	76.483
56.528	58.587	56.683	58.838	56	58.4	60.9619
76.328	59.987	76.683	60.238	75.6	59.4	62.5957
74.528	59.587	74.883	59.838	73.9	59	61.7789
56.928	14.987	56.883	15.038	56	15.2	16.4409
54.128	28.587	54.283	29.038	53.4	28.6	29.9198
55.928	55.587	56.083	55.838	55.4	55.4	58.1028
53.328	71.187	53.683	71.238	53.4	71	73.6239
78.928	39.787	79.083	39.438	78	39.2	40.9479
49.928	69.187	50.283	69.438	50.4	69	72.3985
52.328	51.587	52.483	52.038	51.8	51.8	53.2014
80.528	49.587	81.083	49.438	80.2	49.2	51.5676
53.528	49.987	53.883	50.038	53.2	49.8	51.5676
52.728	58.587	53.083	59.038	52.4	58.8	61.3704
50.7947	61.587	51.083	62.238	50.8	61.8	64.638
61.528	55.587	62.083	56.038	61.2	55.6	56.8774
42.728	38.187	42.683	38.438	42	38.4	40.9479
51.328	47.387	51.683	47.438	51.2	47.2	48.7085
71.128	47.987	71.683	48.038	70.8	47.8	49.5254
57.728	59.387	58.083	59.638	57.6	59.2	61.7789
47.928	45.187	48.083	45.438	47.4	45.4	47.4831
55.128	53.387	55.283	53.638	54.6	53.4	55.6521
54.928	51.187	55.083	51.438	54.4	51.2	53.2014
72.128	48.187	72.283	48.438	71.7333	48	50.7507
58.328	67.987	58.683	68.438	58.2	68.2	70.7647
58.128	52.387	58.483	52.638	57.6	52.4	54.0183
56.728	35.987	56.883	36.038	56	36	35.2296
61.928	54.787	62.283	55.038	61.4	54.6	56.8774
78.528	51.187	79.083	51.238	77.8	51	53.2014
52.128	36.587	52.283	37.038	50.8	36.4	38.0887
58.328	58.187	58.683	58.638	57.8	58.2	60.5535
53.528	63.587	53.883	64.038	53.2	63.6	66.2718
57.328	65.987	57.883	66.238	57.2	65.8	68.7225
94.328	67.187	95.083	66.838	94	66.2	69.5394
96.528	43.987	97.083	44.038	96	43.6	45.0324
59.928	53.987	59.883	54.238	59.4	53.6	52.3845
53.328	47.187	53.683	47.238	53	47.4	48.7085
88.728	72.787	89.483	72.838	88.6	72.2	74.0323
79.528	70.587	79.883	70.638	79.2	70	73.2155
53.328	52.187	53.683	52.438	52.8	52.4	54.4268
91.128	53.587	91.683	53.638	90.6	53	56.0606
60.328	51.187	60.683	51.638	59.6	51.2	53.2014
64.128	56.187	64.283	56.238	63.8	56	56.0606
76.328	53.187	76.683	53.438	75.8	53	56.469
87.928	44.787	88.283	44.838	87.2	44.2	47.8915
75.328	61.787	75.683	62.038	75	61.4	64.638
62.728	81.787	63.483	82.038	62.8	81.4	85.8774
76.328	56.987	76.883	57.038	75.8	56.4	62.1873
76.728	78.387	77.483	78.638	76.6	77.8	80.976
51.528	58.987	51.883	59.638	51.2	59.2	61.3704
50.528	52.987	50.883	53.438	50.1333	53.4	55.2437
75.328	55.787	76.083	56.038	75	55.4	29.9198
49.128	59.987	49.683	60.438	49.4	60	62.5957
61.728	45.987	61.883	46.038	61.2	45.8	47.4831
61.528	57.387	61.883	57.638	61.2	57.2	36.8634
66.528	53.587	66.883	54.038	66	53.4	56.0606
67.928	52.987	68.283	53.038	67.2	52.8	55.2437
50.288	55.987	50.483	56.438	50	56	58.5113
68.728	48.387	68.883	48.638	68.2	48.2	50.7507
68.528	48.587	68.883	49.238	67.8	49.2	52.3845
41.328	53.387	41.683	53.838	41	53.6	55.6521
48.328	79.787	48.883	80.238	48.5333	79.8	83.0182
49.928	52.987	50.283	53.438	49.6	53	55.2437
62.728	49.787	63.283	50.038	62.4	49.6	114.877
64.528	60.987	65.283	61.238	64.2	60.8	63.4127
45.528	55.187	45.883	55.638	45.2	55.4	57.2859
79.528	92.587	80.483	92.638	79.8	92	95.2718
55.928	49.387	56.083	49.638	55.4	49.4	51.5676
74.728	71.187	75.083	71.438	74.8	70.6	73.6239
76.728	71.787	77.483	72.038	76.6	71.4	74.4408
93.528	58.987	94.083	58.838	93	58.4	60.962
72.128	62.187	72.483	62.438	72	62	65.0464
71.528	39.587	71.683	38.838	70.8	39.6	38.9056
46.528	58.987	46.883	59.638	46	59.2	52.3845
98.128	61.787	98.883	61.838	97.8	61	64.2296
65.928	50.787	65.883	51.038	65.6	50.8	53.2014
47.928	56.387	47.883	56.638	47.4	56.6	58.5113
46.528	68.587	46.883	68.838	46.4	68.6	71.1732
92.728	28.587	92.883	28.238	91.4	27.8	29.9198
82.928	69.587	83.483	69.638	82.6	68.8	72.807
44.928	54.787	45.083	55.238	44.4	55	57.2859
78.728	54.787	79.283	54.638	78.2	54.2	56.8774
54.328	46.187	54.483	46.438	53.6	46.2	47.8915
43.728	48.987	43.683	49.638	43.2	49.2	50.7507
67.128	66.387	66.883	67.638	66.2	67	69.9478
77.728	49.987	78.083	50.038	77	49.4	52.3845
81.928	50.787	82.283	50.638	81.2	50	52.793
64.928	56.987	65.283	57.238	64.4	57	58.1028
93.528	40.987	94.083	41.038	92.8	40.4	42.9902
48.728	54.987	49.083	55.438	48.2	55.2	56.8774
77.728	54.587	79.683	54.038	77.2	54.2	56.8774
59.128	52.387	59.283	52.638	58.8	52.4	54.4268
59.128	51.987	59.483	52.238	58.8	51.8	54.0183
48.528	61.587	48.883	62.038	48.4	61.6	64.2296
50.768	53.587	51.083	54.238	50.4	54	47.4831
64.328	50.787	64.883	50.838	63.8	50.8	52.793
66.128	62.187	66.883	62.638	65.8	62	65.0464
78.728	33.587	79.083	33.638	78	33.2	35.6381
81.728	68.987	82.283	68.838	81.4	68.6	71.1732
56.728	43.987	56.883	44.438	56	44.2	45.0324
55.928	60.987	56.483	61.238	55.6	61	63.4127
77.528	65.187	78.283	65.438	77.2	64.8	67.9056
75.928	54.587	76.483	54.838	75.6	54.4	56.8774
71.528	66.387	72.083	66.638	71.2	66	69.131
62.528	90.787	63.283	91.238	62.6	90.6	94.4548
65.128	59.987	65.483	60.038	64.6	59.8	62.5957
99.128	48.187	99.483	48.238	98	47.6	32.7789
70.928	54.387	71.283	54.438	70.4	53.8	56.469
60.528	89.787	61.283	90.038	60.8	89.8	98.9478
56.928	53.987	57.283	54.038	56.4	53.8	56.0606
97.328	58.587	97.683	58.838	96.8	57.8	61.3704
71.128	45.987	71.683	46.438	70.9	45.8	47.4831
63.728	26.187	63.883	26.438	63	26.2	27.469
59.328	52.387	59.683	52.838	59.2	52.4	54.8352
49.128	49.987	49.283	50.438	49.04	50.1333	52.3845
82.328	58.987	82.683	59.038	82	58.4	61.3704
45.528	63.187	45.883	63.438	45.2	63.2	65.4549
43.328	65.987	43.883	66.638	43.2	66	69.131
76.328	51.187	76.883	51.238	76	50.8	53.2014
76.328	57.587	76.883	57.638	75.8	57.2	60.1451
77.928	24.587	78.083	25.238	76.8	24	27.469
88.528	81.187	89.483	81.238	88.6	80.6	86.6943
49.928	53.587	50.283	53.838	49.6	53.6	56.469
68.528	33.587	68.683	33.638	67.8	33.4	35.2296
53.128	55.587	53.483	56.038	52.8	55.8	57.6944
93.728	36.787	93.883	36.638	92.8	36.2	38.9056
88.728	31.987	88.883	31.638	87.6	31.4	34.4127
51.528	47.587	51.883	47.838	51.2	47.6	49.1169
46.528	58.187	46.883	58.438	46.2	58.2	68.7225
53.928	61.187	53.283	62.038	53.6	61.2	117.328
56.928	95.387	57.683	95.238	57.2	95.4	98.1309
90.928	87.987	91.883	87.838	90.8	87.2	90.3703
49.5947	52.387	50.083	52.638	49.4	52.4	54.4268
63.128	59.587	63.483	59.838	62.8	59.2	62.1873
61.128	52.387	61.483	52.838	60.4	52.4	54.8352
66.928	53.587	67.483	53.838	66.4	53.4	55.6521
60.928	60.987	61.283	61.238	60.4	60.8	63.4127
64.328	51.587	64.483	52.038	63.6	51.6	53.6098
72.928	95.187	73.883	95.438	73.4	94.6	98.5394
56.328	48.187	54.683	48.638	55.8	48	49.9338
61.328	57.787	61.683	58.038	60.56	57.4	60.1451
92.128	63.187	92.883	63.038	91.6	62.6	73.2155
79.328	46.187	79.283	45.238	79	46.6	45.0324
56.328	55.187	56.683	55.638	55.8	55.2	57.2859
59.328	67.587	59.883	68.038	59.2	67.6	71.5816
65.328	43.587	65.483	43.838	64.6	43.4	45.0324
66.328	52.587	66.683	52.638	65.6	52.6	54.8352
65.728	54.187	66.283	54.438	65.2	54	56.469
97.928	78.987	99.483	79.638	97.6	78.2	82.2014
64.728	42.787	64.883	42.838	64	42.6	44.6239
97.728	65.987	98.683	66.038	97.2	65.2	68.314
61.528	70.187	61.883	70.238	61.2	69.8	73.2155
54.128	91.387	54.883	91.638	54.4	91.4	94.4548
47.528	66.587	47.883	67.038	47.4	66.6	69.5394
54.728	54.187	54.883	54.838	54	54.6	56.8774
84.528	60.587	84.883	60.838	84	60	63.0042
71.928	76.387	72.483	76.638	72	76	79.7506
70.728	51.387	70.883	51.638	70.4	51	53.6098
49.0007	51.787	50.083	54.038	49.4	53.6	55.6521
61.328	61.187	61.883	61.638	61.2	61	63.4127
75.728	36.387	75.683	36.438	75	35.8	38.4972
56.328	16.587	56.083	16.438	55.2	16.6	17.2578
46.928	60.987	47.283	61.638	46.8	61.2	63.4127
63.928	58.587	64.083	58.838	63.4	58.2	61.3704
79.128	47.387	79.483	47.438	78.4	46.6	49.5254
73.528	43.987	73.683	44.038	72.8	43.8	45.0324
76.328	64.787	77.083	64.838	76	64.4	67.0887
55.528	54.987	55.883	55.438	55.2	54.8	57.2859
48.528	90.987	49.283	91.838	48.8	91.2	94.4548
82.328	57.587	82.883	57.638	82.2	57.8	60.1451
57.128	45.987	57.483	46.238	56.6	46	47.8915
50.528	57.987	50.483	58.238	49.8	57.8	60.1451
77.728	51.987	78.083	52.038	77	51.4	54.0183
73.128	68.587	73.483	68.838	72.4	68.2	71.1732
57.728	62.387	58.083	62.838	57.6	62.2	62.5958
92.328	48.587	92.683	48.438	91.8	47.8	50.7507
74.328	41.987	74.683	42.038	73.6	41.6	43.807
69.328	52.387	69.883	52.438	68.8	52	54.0183
59.328	59.387	59.683	59.638	58.8	59.2	95.6802
81.728	54.587	82.283	54.838	81.4	54.2	56.8774
46.328	49.987	46.683	50.238	45.8	50	51.9761
98.928	35.187	99.083	35.038	98	34.4	37.2719
57.528	57.587	58.283	57.838	57.4	57.6	59.7366
44.328	51.587	44.283	51.838	43.8	51.8	53.6098
75.128	38.787	75.483	38.638	74.4	38.4	40.5395
50.928	50.787	51.283	51.238	50.4	51	52.793
77.528	67.187	78.283	67.238	77.2	66.8	69.9478
64.128	57.787	64.483	57.838	63.8	57.6	60.1451
54.928	61.187	55.483	61.438	54.8	61.2	63.4127
64.128	88.187	64.883	88.638	64.2	88	91.5957
97.728	67.987	98.483	67.838	97.4	67	70.3563
43.928	60.187	44.083	60.638	43.6	60.2	62.5957
86.128	64.187	86.683	64.238	85.6	63.4	67.0887
61.728	44.387	61.683	44.438	61.2	44.2	44.2155
68.528	16.787	68.483	17.038	67.6	17	18.0747
90.728	51.387	91.283	51.438	89.8	51	53.6098
65.928	57.987	66.483	58.438	65.6	57.8	60.5535
62.328	47.387	62.683	47.638	61.8	47.4	49.1169
43.328	34.987	43.283	35.238	42.6	35.4	36.0465
40.128	40.187	40.283	40.438	39.6	40.4	41.7648
56.328	58.787	56.883	59.238	56	59	61.3704
97.728	41.987	98.283	41.838	97	41.4	44.6239
48.928	47.787	49.283	48.038	48.2	47.8	49.1169
50.128	42.587	50.083	43.038	49.6	42.6	44.2155
58.528	50.387	58.683	50.638	57.8	50.4	16.4409
73.928	56.987	74.483	57.238	73.4	56.6	59.3281
81.528	61.987	82.083	62.038	81.2	61.6	64.638
40.728	66.587	41.083	67.238	40.6	66.8	69.131
56.328	48.187	56.683	48.438	55.8	48.2	49.9338
73.128	52.787	73.483	53.038	72.4	52.6	55.2437
67.528	58.987	67.883	59.238	67	58.8	61.3704
60.728	47.787	60.883	48.038	60	47.8	47.4831
60.328	44.187	60.683	44.438	59.6	44.2	45.0324
95.328	44.387	95.883	44.238	94.6	43.6	47.4831
64.928	61.187	65.283	61.638	64.6	61	63.8211
59.328	45.987	59.483	46.238	58.8	46	47.8915
52.328	52.787	52.483	53.238	51.7	52.8	54.8352
90.328	42.787	90.683	42.438	89.6	42	44.6239
88.728	51.187	89.283	51.238	88	50.9	53.2014
60.128	53.587	60.483	54.038	59.8	53.4	55.6521
87.328	63.187	88.083	63.238	86.8	62.6	65.8633
45.728	75.787	46.283	76.238	46	75.8	79.3422
52.328	91.787	52.683	92.638	52.4	91.8	95.6802
61.528	84.187	62.083	84.438	61.8	83.8	88.3281
65.928	57.787	66.283	58.238	65.4	57.6	60.5535
75.928	64.787	76.683	64.838	75.6	64.2	67.9056
48.328	40.587	48.283	40.838	47.6	40.6	42.5817
67.328	60.587	67.683	61.038	66.8	60.4	63.4127
58.328	51.387	58.283	51.838	57.8	51.4	53.2014
59.928	59.387	60.483	59.638	59.8	59.2	61.7789
72.928	86.187	73.683	86.438	73.2	85.8	89.145
55.928	55.987	56.283	56.238	55.4	55.8	58.9197
74.328	60.387	74.883	60.638	73.8	60.2	63.0042
81.328	55.387	81.683	55.638	81	55	58.1028
86.928	56.187	87.283	56.438	86.4	56	61.3704
78.528	62.787	79.283	62.838	78.2	62	65.4549
40.728	48.787	40.883	48.838	40.4	49	50.3423
70.328	49.987	70.883	50.038	69.8	49.4	51.9761
68.928	56.787	69.483	57.038	68.4	56.6	59.3281
47.128	55.387	47.283	55.638	46.8	55.4	57.6944
40.928	75.387	41.283	75.838	41	75.4	78.1169
68.928	41.787	68.883	42.038	68	41.8	42.5817
57.128	65.387	57.483	65.638	57	65	67.9056
59.728	57.387	59.883	57.838	59.4	57.4	59.7366
48.328	59.587	48.683	59.838	48	59.8	61.7789
55.328	52.387	55.683	52.438	54.8	52.2	54.4268
57.528	55.387	55.083	53.438	54.4	53.2	55.2437
71.128	50.987	71.683	51.238	70.8	50.8	53.2014
82.328	59.787	82.883	60.038	81.6	59.2	62.1873
45.328	57.587	45.483	57.838	45	57.6	59.7366
66.928	62.187	67.483	62.638	66.6	62.2	65.0464
63.528	68.787	64.083	68.838	63.6	68.8	39.7225
52.728	53.587	52.883	54.438	52	54	56.469
66.128	49.987	66.483	50.038	65.6	49.8	51.9761
68.128	73.587	68.683	73.838	67.8	73.4	76.483
40.128	46.587	40.083	47.038	39.6	46.8	48.3
67.328	51.387	67.683	51.438	66.6	51	54.0183
50.7566	58.187	50.883	58.038	50.4	57.8	60.1451
75.728	76.587	76.683	77.238	75.6	76	80.1591
87.528	49.587	88.083	49.638	86.8	49.2	51.9761
91.328	65.587	91.883	65.638	90.8	65	68.314
43.928	61.987	44.083	62.438	43.6	62.2	64.638
65.728	65.787	66.083	66.038	65.4	65.4	68.314
91.328	57.987	92.083	58.038	90.8	57.2	60.5535
44.128	23.387	43.883	23.5713	43.2	23.6	24.2015
83.328	69.387	83.083	69.638	83	69	72.3985
52.728	50.187	52.883	50.638	52.2	50	52.3845
71.528	55.987	72.283	56.238	71	55.6	58.1028
66.928	41.587	66.883	41.638	66.2	41.4	42.5817
59.728	53.587	59.883	53.838	59.2	53.2	55.6521
44.528	58.987	44.683	59.438	44.2	59.4	61.3704
88.328	54.587	88.683	54.638	87.6	54	56.8774
77.328	49.587	77.683	49.438	76.8	49	51.1591
75.728	59.187	76.083	59.238	75.2	58.8	59.3281
75.528	47.187	75.683	47.238	74.8	46.8	49.1169
77.128	54.187	77.683	54.438	76.8	53.6	56.8774
58.928	56.387	59.283	56.438	58.4	56	57.6944
50.528	52.187	50.483	52.638	49.8	52.2	53.2014
91.728	47.987	92.283	48.038	91.2	47.2	50.7507
44.528	57.187	44.683	57.438	44.2	57.4	59.3281
76.928	44.787	77.483	45.038	76.6	44.2	47.4831
53.128	53.587	53.283	53.838	52.6	53.6	34.0042
62.128	63.387	62.683	63.638	61.8	63.2	66.2718
74.728	21.987	74.883	21.638	73.6	21.6	23.793
89.128	63.787	89.883	63.638	88.6	63	66.2718
